id,numday,numvisit,firstdt,lastdt,homepage,crime,localnews,colbball,sports,colfball,business,usnews,politics,entertain,state,weather,hssports,opinion,realestate,life
2172,5,5,2019-05-24,2019-05-29,73,9,24,0,4,0,0,0,0,0,0,0,0,0,0,0
2173,1,1,2019-05-04,2019-05-04,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,3,6,2019-05-23,2019-05-28,273,7,170,1,10,0,6,4,12,0,2,4,0,36,5,7
2175,1,1,2019-08-14,2019-08-14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,1,2,2019-06-16,2019-06-16,7,1,5,0,0,0,0,0,0,0,0,0,0,30,0,0
2177,1,1,2019-02-24,2019-02-24,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2178,1,1,2019-06-08,2019-06-08,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2179,79,188,2019-03-21,2019-08-29,1667,124,400,10,525,0,15,14,2,18,9,1,0,0,0,223
2180,1,1,2019-06-23,2019-06-23,6,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0
2181,4,4,2018-12-21,2019-03-10,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18
2182,8,15,2019-02-25,2019-03-04,23,6,10,8,4,0,2,3,2,0,3,1,0,1,0,2
2183,1,1,2019-07-21,2019-07-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,1,1,2019-03-31,2019-03-31,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,1,1,2019-06-17,2019-06-17,3,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0
2186,1,1,2019-04-22,2019-04-22,7,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,1,3,2019-06-26,2019-06-26,24,1,8,0,0,0,1,0,0,0,1,7,0,0,0,3
2188,5,9,2019-01-03,2019-02-09,13,0,6,18,0,0,0,0,0,0,0,0,0,0,0,2
2189,15,104,2019-06-10,2019-06-24,733,1,35,6,71,0,3,0,0,3,1,69,0,0,1,139
2190,1,1,2019-05-07,2019-05-07,26,0,24,0,8,0,2,0,0,0,0,0,0,0,0,0
2191,19,24,2019-05-25,2019-08-31,0,0,41,0,19,0,0,0,0,0,0,0,0,2,1,16
2192,1,1,2019-04-20,2019-04-20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2193,1,1,2018-11-26,2018-11-26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2194,1,1,2019-04-03,2019-04-03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,7,11,2019-05-01,2019-05-07,66,2,14,1,6,0,0,5,1,4,0,0,0,0,0,4
2196,1,1,2019-03-11,2019-03-11,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2197,1,1,2019-04-21,2019-04-21,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,1,4,2019-06-19,2019-06-19,15,3,8,0,5,0,0,0,0,0,0,0,0,0,0,0
2199,1,1,2019-04-18,2019-04-18,26,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
2200,1,1,2019-06-06,2019-06-06,10,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2201,1,1,2019-07-29,2019-07-29,12,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2202,2,2,2018-11-09,2018-11-11,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2203,103,277,2019-04-21,2019-08-31,2555,171,960,27,348,0,26,34,8,11,22,9,0,13,5,610
2204,1,1,2019-04-16,2019-04-16,6,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2205,1,1,2019-08-24,2019-08-24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2206,54,88,2019-03-14,2019-08-29,125,17,182,1,21,0,10,1,10,1,2,0,0,26,3,28
2207,1,1,2019-07-12,2019-07-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,1,1,2019-07-02,2019-07-02,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2209,1,1,2019-05-21,2019-05-21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,9,9,2019-04-09,2019-08-27,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,1
2211,1,1,2019-05-01,2019-05-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,107,125,2019-04-27,2019-08-31,3141,26,391,48,913,0,8,16,6,6,6,2,0,0,5,190
2213,292,2423,2018-11-07,2019-08-31,9755,146,717,100,202,0,54,43,121,20,40,58,0,12,1,75
2214,1,1,2018-11-02,2018-11-02,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2215,1,1,2019-06-18,2019-06-18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,1,1,2019-08-06,2019-08-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,1,1,2019-04-03,2019-04-03,10,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2218,1,1,2019-05-01,2019-05-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,17,22,2019-07-15,2019-08-13,50,0,73,0,0,0,1,0,1,0,0,0,0,3,0,5
2220,1,1,2019-02-03,2019-02-03,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2221,1,1,2019-07-30,2019-07-30,10,1,4,0,11,0,0,0,1,0,0,0,0,0,0,0
2222,107,227,2019-01-05,2019-08-30,930,12,22,116,280,1,1,5,1,9,2,1,0,3,0,29
2223,16,17,2019-01-17,2019-05-03,0,0,65,0,12,0,0,0,0,0,0,0,0,0,0,62
2224,21,26,2019-01-23,2019-06-06,125,15,153,0,0,0,5,2,0,11,5,0,0,3,0,30
2225,1,2,2019-02-08,2019-02-08,1,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0
2226,1,1,2019-06-21,2019-06-21,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0
2227,14,18,2019-06-21,2019-07-31,33,2,98,0,66,0,0,0,0,0,0,0,0,0,0,73
2228,5,13,2019-01-22,2019-01-28,77,20,39,0,0,0,1,6,1,0,3,0,0,0,0,0
2229,1,1,2019-06-22,2019-06-22,15,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2230,2,2,2019-04-09,2019-04-23,6,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2
2231,1,1,2019-05-17,2019-05-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2232,1,1,2019-04-15,2019-04-15,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2233,1,2,2019-05-07,2019-05-07,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2234,23,30,2019-03-26,2019-08-28,0,28,118,6,47,0,0,0,0,0,0,1,0,0,0,85
2235,2,2,2019-02-22,2019-02-23,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
2236,1,1,2019-03-17,2019-03-17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2237,1,1,2019-07-22,2019-07-22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,1,2,2019-01-24,2019-01-24,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,2,3,2019-07-30,2019-07-31,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5
2240,1,1,2019-08-30,2019-08-30,10,2,7,0,6,0,0,0,1,0,0,0,0,0,0,2
2241,1,2,2019-08-23,2019-08-23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,3,7,2019-07-07,2019-07-09,26,2,23,1,6,0,0,0,11,0,0,2,0,7,0,4
2243,10,11,2019-04-28,2019-06-30,281,7,135,0,35,0,6,0,1,8,5,1,0,3,0,33
2244,253,1499,2018-12-17,2019-09-02,15706,1280,7587,96,486,0,488,289,243,241,299,246,0,711,311,3208
2245,9,14,2019-08-21,2019-08-31,166,10,57,0,8,0,5,0,0,0,0,1,0,0,1,27
2246,5,17,2018-11-28,2018-12-10,45,0,25,3,2,0,0,2,1,4,3,0,0,0,0,8
2247,1,1,2019-03-23,2019-03-23,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
2248,5,6,2019-05-25,2019-08-31,50,2,5,0,6,0,1,0,1,0,0,0,0,0,0,0
2249,10,21,2019-04-25,2019-05-08,134,10,35,0,0,0,1,2,0,2,6,0,0,4,0,15
2250,44,53,2019-03-30,2019-08-31,0,1,37,0,11,0,0,0,0,0,0,0,0,0,0,69
2251,148,212,2019-03-15,2019-09-02,2177,78,668,63,428,0,33,24,26,13,26,15,0,17,6,113
2252,1,1,2019-02-22,2019-02-22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2253,1,1,2019-02-24,2019-02-24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2254,4,5,2019-07-12,2019-08-31,0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0
2255,2,3,2019-06-16,2019-06-17,15,2,14,0,0,0,0,0,0,0,5,0,0,0,0,0
2256,1,2,2019-06-22,2019-06-22,9,0,6,2,36,0,0,0,3,0,0,0,0,0,0,0
2257,9,9,2019-04-23,2019-05-14,57,6,30,0,0,0,3,0,0,0,1,0,0,0,0,0
2258,24,28,2019-03-10,2019-08-18,30,7,135,3,120,0,2,0,1,0,1,0,0,0,0,3
2259,9,19,2019-02-27,2019-03-08,37,1,7,0,7,0,0,1,0,1,0,3,0,0,0,0
2260,1,1,2019-04-01,2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,80,225,2019-03-31,2019-06-24,1586,49,349,4,31,0,9,23,15,16,31,17,0,234,2,154
2262,1,1,2019-05-26,2019-05-26,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2263,1,1,2019-03-20,2019-03-20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2264,12,36,2019-08-14,2019-08-31,0,1,3,91,177,0,0,0,0,0,0,0,0,0,0,0
2265,49,56,2019-01-26,2019-08-31,0,3,20,30,99,0,0,0,0,0,0,0,0,0,0,2
2266,1,1,2019-08-30,2019-08-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,1,1,2019-08-20,2019-08-20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,1,1,2019-08-26,2019-08-26,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
2269,4,4,2019-06-11,2019-06-20,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
2270,33,52,2019-05-23,2019-08-31,495,39,161,0,5,0,11,2,0,1,3,2,0,0,3,66
2271,1,1,2019-01-29,2019-01-29,30,3,1,0,0,0,0,0,1,0,4,2,0,0,0,0
2272,141,288,2018-12-31,2019-08-30,1379,24,326,0,19,0,14,3,26,19,5,1,0,31,0,74
2273,26,58,2019-07-22,2019-08-27,585,39,184,7,274,0,6,3,2,3,10,1,0,3,8,37
2274,1,1,2019-05-23,2019-05-23,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,1,1,2019-05-24,2019-05-24,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2276,151,366,2019-03-23,2019-08-25,2127,174,215,9,55,0,44,10,5,16,4,3,0,4,1,70
2277,1,1,2019-08-27,2019-08-27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,1,1,2019-07-29,2019-07-29,18,0,70,0,0,0,0,7,0,1,4,0,0,0,0,1
2279,1,1,2019-03-29,2019-03-29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,10,12,2019-04-11,2019-06-19,9,2,14,0,0,0,1,0,0,0,1,0,0,2,0,10
2281,1,1,2019-07-12,2019-07-12,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
2282,1,1,2019-03-02,2019-03-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2283,1,1,2019-06-21,2019-06-21,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2284,46,70,2018-12-03,2019-04-15,0,0,38,0,359,0,0,0,0,0,0,0,0,0,0,304
2285,1,1,2019-08-15,2019-08-15,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,8,13,2018-12-09,2019-01-10,71,0,1,0,1,0,0,2,0,4,0,1,0,32,0,22
2287,22,50,2019-02-26,2019-08-20,191,6,77,1,16,0,15,2,2,3,7,0,0,3,1,53
2288,1,1,2019-06-06,2019-06-06,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2289,1,1,2019-07-20,2019-07-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,84,234,2019-06-07,2019-09-02,1248,148,567,156,509,0,18,21,6,23,13,5,0,4,0,139
2291,1,1,2019-07-28,2019-07-28,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
2292,1,1,2019-07-03,2019-07-03,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
2293,1,1,2019-07-04,2019-07-04,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
2294,1,1,2019-02-12,2019-02-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2295,47,58,2019-07-16,2019-08-31,949,98,427,4,24,0,1,8,1,11,8,10,0,0,0,69
2296,1,1,2019-07-30,2019-07-30,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2297,40,284,2019-02-23,2019-04-03,1046,30,56,106,198,0,5,18,12,5,14,3,0,3,10,17
2298,19,30,2019-03-29,2019-04-29,206,47,56,0,9,0,2,3,1,3,0,0,0,0,0,24
2299,1,1,2019-02-02,2019-02-02,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,1,5,2019-05-10,2019-05-10,33,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3
2301,2,2,2019-04-02,2019-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,8,9,2019-08-18,2019-08-27,128,0,5,0,9,0,0,0,0,0,1,0,0,24,0,33
2303,17,51,2019-06-07,2019-08-28,1595,27,103,8,49,0,5,13,3,0,2,6,0,3,0,18
2304,25,30,2019-06-10,2019-08-21,1,44,104,0,30,0,17,2,0,0,2,6,0,0,4,56
2305,181,215,2018-12-07,2019-09-02,1276,45,201,71,991,1,3,6,1,6,9,3,0,2,0,23
2306,1,1,2019-07-16,2019-07-16,13,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0
2307,11,18,2019-05-21,2019-07-08,33,7,42,0,3,0,1,2,0,1,0,1,0,2,0,1
2308,1,1,2018-12-05,2018-12-05,0,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0
2309,1,1,2019-07-01,2019-07-01,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,1,1,2019-06-03,2019-06-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,2,2,2019-07-01,2019-07-04,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
2312,2,2,2019-06-17,2019-06-18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,1,1,2019-01-15,2019-01-15,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0
2314,1,1,2019-02-21,2019-02-21,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2315,7,9,2019-05-14,2019-06-06,7,2,12,0,7,0,1,1,0,1,0,0,0,3,0,2
2316,4,4,2019-02-22,2019-07-08,15,1,25,0,0,0,0,0,0,1,1,0,0,0,0,1
2317,53,93,2019-02-18,2019-04-28,119,0,0,26,382,0,0,0,0,0,0,0,0,0,0,1
2318,1,1,2019-02-12,2019-02-12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2319,1,1,2019-06-13,2019-06-13,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,3,14,2019-03-13,2019-03-15,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
2321,1,1,2019-05-21,2019-05-21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,14,18,2019-03-21,2019-04-04,84,1,10,5,23,0,9,0,0,1,8,0,0,0,0,4
2323,1,1,2019-04-27,2019-04-27,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3
2324,48,145,2019-04-22,2019-08-26,1526,12,59,48,347,0,3,5,0,1,0,0,0,0,0,47
2325,2,2,2019-08-16,2019-08-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
2326,20,21,2018-11-11,2019-04-22,117,40,66,4,3,0,1,20,5,14,2,3,0,0,0,8
2327,35,57,2019-06-17,2019-08-17,309,37,316,5,33,0,5,17,7,0,3,11,0,36,0,17
2328,22,38,2019-03-10,2019-04-05,0,1,2,22,90,0,0,0,0,0,0,0,0,0,0,0
2329,1,2,2019-08-22,2019-08-22,33,1,17,0,13,0,0,0,0,0,0,2,0,0,0,0
2330,6,8,2019-07-17,2019-08-01,27,0,6,6,244,0,0,0,0,0,0,0,0,0,0,4
2331,6,7,2019-02-12,2019-03-07,4,0,5,0,0,0,0,1,0,0,1,1,0,1,28,0
2332,2,2,2019-08-29,2019-08-30,11,1,2,0,4,0,0,0,0,0,0,0,0,0,0,2
2333,1,2,2019-07-17,2019-07-17,2,0,28,0,0,0,0,0,16,0,0,0,0,0,0,0
2334,1,1,2019-06-26,2019-06-26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2335,3,5,2019-02-08,2019-02-13,1,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0
2336,1,1,2019-03-30,2019-03-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2337,1,1,2019-02-22,2019-02-22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2338,3,4,2019-07-27,2019-08-12,0,0,2,0,10,0,0,0,0,0,0,2,0,0,0,13
2339,8,9,2019-04-06,2019-04-28,0,0,13,3,29,0,0,0,0,0,0,0,0,0,1,0
2340,1,1,2019-04-25,2019-04-25,23,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2341,1,1,2019-07-07,2019-07-07,4,0,45,0,0,0,0,5,0,0,0,0,0,0,0,0
2342,18,37,2019-01-26,2019-04-21,184,34,19,5,5,0,5,8,7,2,6,7,0,2,0,1
2343,1,1,2019-02-21,2019-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,1,1,2019-03-16,2019-03-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2345,1,1,2019-04-14,2019-04-14,20,4,8,0,13,0,0,0,1,0,0,0,0,0,0,0
2346,1,1,2019-06-10,2019-06-10,5,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0
2347,1,2,2019-03-09,2019-03-09,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2348,43,50,2018-12-02,2019-07-21,239,44,89,6,32,0,0,1,10,3,5,8,0,141,0,27
2349,40,93,2019-06-18,2019-08-29,637,1,22,4,20,0,3,0,0,3,0,1,0,0,0,3
2350,14,15,2019-03-18,2019-06-01,32,0,2,36,15,0,0,0,0,0,0,0,0,0,0,0
2351,7,13,2019-03-08,2019-08-22,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
2352,3,4,2019-03-28,2019-04-02,0,0,6,0,1,0,0,1,0,0,0,0,0,1,0,0
2353,1,1,2019-01-30,2019-01-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2354,1,1,2019-02-28,2019-02-28,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2355,1,1,2019-08-21,2019-08-21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,7,15,2019-01-04,2019-01-10,0,0,0,16,48,0,0,0,0,0,0,0,0,0,0,0
2357,1,1,2019-04-04,2019-04-04,8,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2358,1,1,2019-07-13,2019-07-13,5,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0
2359,1,1,2019-03-22,2019-03-22,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0
2360,6,10,2018-11-04,2018-11-16,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,9
2361,1,1,2019-06-05,2019-06-05,116,0,110,0,0,0,0,11,1,0,1,1,0,0,1,5
2362,4,8,2019-04-18,2019-08-22,62,2,47,0,0,0,0,0,0,2,0,0,0,0,0,3
2363,1,1,2019-07-15,2019-07-15,5,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0
2364,1,1,2019-03-08,2019-03-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,31,79,2019-05-10,2019-06-28,1374,30,428,82,452,0,17,37,11,6,25,15,0,9,0,112
2366,4,12,2019-03-29,2019-04-01,25,1,33,1,28,0,0,0,15,0,1,0,0,0,0,4
2367,31,136,2019-02-25,2019-03-27,252,7,43,44,86,0,3,4,9,7,7,15,0,1,0,12
2368,7,8,2019-05-23,2019-06-12,0,1,19,0,0,0,3,0,0,0,0,0,0,0,0,0
2369,5,5,2019-04-29,2019-05-03,33,0,1,0,14,0,0,0,0,1,0,2,0,0,0,3
2370,1,1,2019-06-10,2019-06-10,0,3,50,0,0,0,0,0,0,0,1,0,0,0,0,0
2371,1,1,2019-06-05,2019-06-05,14,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,1,1,2019-02-21,2019-02-21,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2373,2,3,2019-07-09,2019-07-10,38,4,41,0,4,0,0,0,3,0,0,0,0,48,0,11
2374,9,10,2019-04-01,2019-04-12,150,3,24,1,19,0,5,1,0,3,4,0,0,0,1,10
2375,130,340,2019-02-01,2019-08-30,2140,142,933,34,411,0,67,28,37,29,27,15,1,18,14,262
2376,4,5,2018-12-18,2019-04-25,59,0,1,1,1,0,0,0,0,1,0,0,0,28,0,2
2377,3,7,2019-05-26,2019-05-28,86,6,66,0,6,0,1,1,2,1,1,2,0,3,0,2
2378,54,99,2019-01-19,2019-06-21,182,3,29,15,214,0,0,2,8,16,0,5,0,0,0,86
2379,1,1,2019-05-18,2019-05-18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,8,17,2019-06-25,2019-07-05,75,8,27,2,56,0,2,0,7,0,0,0,0,3,0,0
2381,2,2,2018-12-24,2018-12-25,4,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0
2382,1,1,2019-08-01,2019-08-01,16,1,5,0,4,0,0,0,1,0,0,0,0,0,0,0
2383,1,3,2019-05-16,2019-05-16,28,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0
2384,1,1,2019-08-08,2019-08-08,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,1,1,2019-07-20,2019-07-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,3,7,2019-06-11,2019-06-23,26,0,49,1,5,0,0,3,10,0,0,4,0,6,0,0
2387,1,3,2019-07-02,2019-07-02,18,1,13,0,15,0,1,0,0,0,1,0,0,0,0,0
2388,6,8,2019-03-20,2019-03-27,3,24,6,0,0,0,0,0,0,0,2,6,0,0,0,0
2389,1,1,2019-06-14,2019-06-14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2390,2,3,2019-08-14,2019-08-18,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2391,6,6,2019-04-11,2019-08-12,2,3,16,0,14,0,0,0,0,0,0,0,0,0,0,0
2392,1,1,2019-06-21,2019-06-21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2393,2,2,2019-03-18,2019-03-19,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2394,1,1,2019-07-11,2019-07-11,24,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0
2395,1,1,2019-04-30,2019-04-30,0,0,25,0,12,0,0,0,2,0,0,0,0,0,0,0
2396,10,10,2019-02-13,2019-06-29,9,1,2,0,72,0,0,0,0,0,0,0,1,0,0,0
2397,1,1,2019-05-22,2019-05-22,12,1,61,0,0,0,0,0,0,0,8,3,0,0,0,6
2398,2,4,2019-07-11,2019-07-12,10,6,14,0,0,0,0,0,0,1,0,0,0,0,0,2
2399,1,1,2019-03-14,2019-03-14,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2400,1,1,2019-08-05,2019-08-05,10,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2401,13,14,2019-07-19,2019-08-28,25,5,10,21,41,0,0,0,0,0,2,0,0,0,0,0
2402,3,4,2019-05-28,2019-05-30,27,2,2,0,30,0,0,0,0,0,0,0,0,0,0,0
2403,1,1,2019-03-09,2019-03-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2404,5,7,2018-12-30,2019-01-10,8,0,8,0,0,0,0,1,0,0,0,0,0,1,0,39
2405,18,144,2019-08-15,2019-09-02,1723,42,301,1,36,0,18,31,20,12,19,12,0,33,0,434
2406,12,14,2019-05-26,2019-08-20,28,2,13,0,5,0,0,1,0,1,0,0,0,0,0,4
2407,14,20,2019-03-19,2019-04-03,16,1,2,29,15,0,0,0,0,0,0,0,0,0,0,0
2408,16,17,2019-02-19,2019-08-24,20,1,14,2,9,0,0,0,0,0,0,2,0,0,0,1
2409,1,1,2019-08-26,2019-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,1,1,2019-06-18,2019-06-18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,1,1,2019-06-17,2019-06-17,1,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0
2412,1,3,2019-07-09,2019-07-09,21,2,38,0,0,0,0,1,4,0,0,0,0,11,0,23
2413,17,34,2019-08-12,2019-08-30,227,1,11,8,21,0,1,0,0,1,1,0,0,0,0,9
2414,1,2,2019-08-20,2019-08-20,13,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,9,23,2019-02-25,2019-07-21,67,9,40,1,8,0,9,2,3,0,5,1,0,4,0,6
2416,15,24,2019-02-10,2019-03-06,50,4,3,3,11,0,1,1,0,0,1,1,0,0,0,1
2417,199,267,2018-10-31,2019-08-30,854,104,320,19,64,0,17,5,14,18,16,3,0,153,11,140
2418,36,41,2019-04-25,2019-09-02,177,14,38,0,0,0,4,3,0,0,3,1,0,4,0,12
2419,9,18,2019-02-21,2019-07-28,40,4,14,6,6,0,4,1,1,1,0,0,0,0,0,17
2420,1,1,2019-08-02,2019-08-02,10,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0
2421,1,1,2019-07-08,2019-07-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,1,4,2019-05-31,2019-05-31,152,5,85,1,5,0,9,0,3,0,1,0,0,0,5,22
2423,6,10,2019-08-22,2019-08-28,25,6,63,0,7,0,1,0,1,3,2,0,0,0,0,21
2424,1,1,2019-07-17,2019-07-17,16,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0
2425,1,1,2019-02-22,2019-02-22,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2426,107,118,2019-03-05,2019-08-31,24,1,3,10,1053,0,0,0,1,0,0,0,0,1,0,4
2427,1,2,2019-05-31,2019-05-31,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,3
2428,16,32,2019-03-07,2019-03-22,45,6,6,32,21,0,1,2,0,0,3,0,0,0,0,0
2429,2,2,2019-07-16,2019-07-21,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2430,1,1,2019-02-13,2019-02-13,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2431,169,668,2018-11-15,2019-06-05,3129,22,86,279,3384,0,0,9,7,3,3,1,0,5,0,10
2432,144,333,2019-02-28,2019-08-31,1553,40,241,1,66,0,37,13,8,42,16,4,0,17,2,132
2433,1,1,2019-08-09,2019-08-09,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
